EMPLID,EMPL_RCD,EFFDT,EFFSEQ,PER_ORG,DEPTID,JOBCODE,POSITION_NBR,SUPERVISOR_ID,HR_STATUS,APPT_TYPE,MAIN_APPT_NUM_JPN,POSITION_OVERRIDE,POSN_CHANGE_RECORD,EMPL_STATUS,ACTION,ACTION_DT,ACTION_REASON,LOCATION,TAX_LOCATION_CD,JOB_ENTRY_DT,DEPT_ENTRY_DT,POSITION_ENTRY_DT,SHIFT,REG_TEMP,FULL_PART_TIME,COMPANY,PAYGROUP,BAS_GROUP_ID,ELIG_CONFIG1,ELIG_CONFIG2,ELIG_CONFIG3,ELIG_CONFIG4,ELIG_CONFIG5,ELIG_CONFIG6,ELIG_CONFIG7,ELIG_CONFIG8,ELIG_CONFIG9,BEN_STATUS,BAS_ACTION,COBRA_ACTION,EMPL_TYPE,HOLIDAY_SCHEDULE,STD_HOURS,STD_HRS_FREQUENCY,OFFICER_CD,EMPL_CLASS,SAL_ADMIN_PLAN,GRADE,GRADE_ENTRY_DT,STEP,STEP_ENTRY_DT,GL_PAY_TYPE,ACCT_CD,EARNS_DIST_TYPE,COMP_FREQUENCY,COMPRATE,CHANGE_AMT,CHANGE_PCT,ANNUAL_RT,MONTHLY_RT,DAILY_RT,HOURLY_RT,ANNL_BENEF_BASE_RT,SHIFT_RT,SHIFT_FACTOR,CURRENCY_CD,BUSINESS_UNIT,SETID_DEPT,SETID_JOBCODE,SETID_LOCATION,SETID_SALARY,SETID_EMPL_CLASS,REG_REGION,DIRECTLY_TIPPED,FLSA_STATUS,EEO_CLASS,FUNCTION_CD,TARIFF_GER,TARIFF_AREA_GER,PERFORM_GROUP_GER,LABOR_TYPE_GER,SPK_COMM_ID_GER,HOURLY_RT_FRA,ACCDNT_CD_FRA,VALUE_1_FRA,VALUE_2_FRA,VALUE_3_FRA,VALUE_4_FRA,VALUE_5_FRA,CTG_RATE,PAID_HOURS,PAID_FTE,PAID_HRS_FREQUENCY,UNION_FULL_PART,UNION_POS,MATRICULA_NBR,SOC_SEC_RISK_CODE,UNION_FEE_AMOUNT,UNION_FEE_START_DT,UNION_FEE_END_DT,EXEMPT_JOB_LBR,EXEMPT_HOURS_MONTH,WRKS_CNCL_FUNCTION,INTERCTR_WRKS_CNCL,CURRENCY_CD1,PAY_UNION_FEE,UNION_CD,BARG_UNIT,UNION_SENIORITY_DT,ENTRY_DATE,LABOR_AGREEMENT,EMPL_CTG,EMPL_CTG_L1,EMPL_CTG_L2,SETID_LBR_AGRMNT,WPP_STOP_FLAG,LABOR_FACILITY_ID,LBR_FAC_ENTRY_DT,LAYOFF_EXEMPT_FLAG,LAYOFF_EXEMPT_RSN,GP_PAYGROUP,GP_DFLT_ELIG_GRP,GP_ELIG_GRP,GP_DFLT_CURRTTYP,CUR_RT_TYPE,GP_DFLT_EXRTDT,GP_ASOF_DT_EXG_RT,ADDS_TO_FTE_ACTUAL,CLASS_INDC,ENCUMB_OVERRIDE,FICA_STATUS_EE,FTE,PRORATE_CNT_AMT,PAY_SYSTEM_FLG,BORDER_WALKER,LUMP_SUM_PAY,CONTRACT_NUM,JOB_INDICATOR,WRKS_CNCL_ROLE_CHE,BENEFIT_SYSTEM,WORK_DAY_HOURS,REPORTS_TO,FORCE_PUBLISH,JOB_DATA_SRC_CD,ESTABID,SUPV_LVL_ID,SETID_SUPV_LVL,ABSENCE_SYSTEM_CD,POI_TYPE,HIRE_DT,LAST_HIRE_DT,TERMINATION_DT,ASGN_START_DT,LST_ASGN_START_DT,ASGN_END_DT,LDW_OVR,LAST_DATE_WORKED,EXPECTED_RETURN_DT,EXPECTED_END_DATE,AUTO_END_FLG,LASTUPDDTTM,LASTUPDOPRID
SEVE0516,0,7/23/2004,0,EMP,ADMISSIONS,PS0004,PS000003, ,A,0,0,N,N,A,HIR,7/23/2004, ,PSCSHCDA,B-001,7/23/2004,7/23/2004,7/23/2004,N,R,F,PSU,PS1, , , , , , , , , , ,A, , ,S,NONE,40,W,N, ,KU01,007,7/23/2004,4,7/23/2004, , ,N,B,1846.153846,0,0,48000,4000,184.615,23.076923,0,0,0,USD,PSUNV,PSUNV,PSUNV,PSUNV,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,E,1,N,NA,N,N, ,P, ,BN,0, ,, , , , ,OT, ,7/23/2004,7/23/2004,,7/23/2004,7/23/2004,,N,,,,N,7/23/2004 11:44:43.000000 AM,SAMPLE
SEVE0517,0,7/23/2004,0,EMP,ADMISSIONS,PS0003,PS000002, ,A,0,0,N,N,A,HIR,7/23/2004, ,PSCSHCDA,B-001,7/23/2004,7/23/2004,7/23/2004,N,T,F,PSU,PS1, , , , , , , , , , ,A, , ,S,NONE,40,W,N, ,KU01,003,7/23/2004,7,7/23/2004, , ,N,B,1153.846154,0,0,30000,2500,115.385,14.423077,0,0,0,USD,PSUNV,PSUNV,PSUNV,PSUNV,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,E,1,N,NA,N,N, ,P, ,BN,0, ,, , , , ,OT, ,7/23/2004,7/23/2004,,7/23/2004,7/23/2004,,N,,,,N,7/23/2004 11:49:16.000000 AM,SAMPLE
SEVE0518,0,7/23/2004,0,EMP,ADMISSIONS,PS0004,PS000003, ,A,0,0,N,N,A,HIR,7/23/2004, ,PSCSHCDA,B-001,7/23/2004,7/23/2004,7/23/2004,N,R,F,PSU,PS1, , , , , , , , , , ,A, , ,S,NONE,40,W,N, ,KU01,007,7/23/2004,4,7/23/2004, , ,N,B,923.076923,0,0,24000,2000,92.308,11.538462,0,0,0,USD,PSUNV,PSUNV,PSUNV,PSUNV,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,E,1,N,NA,N,N, ,P, ,BN,0, ,, , , , ,OT, ,7/23/2004,7/23/2004,,7/23/2004,7/23/2004,,N,,,,N,7/23/2004 11:56:02.000000 AM,SAMPLE
SEVFCE200,1,12/12/2004,0,EMP,ADMISSIONS,PS0003,PS000002, ,A,0,1,N,N,A,HIR,12/12/2004, ,PSCSHCDA,B-001,12/12/2004,12/12/2004,12/12/2004,N,T,F,PSU,PS1, , , , , , , , , , ,A, , ,S,NONE,40,W,N, ,KU01,003,12/12/2004,7,12/12/2004, , ,N,B,0,0,0,0,0,0,0,0,0,0,USD,PSUNV,PSUNV,PSUNV,PSUNV,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,E,1,N,NA,N,N, ,S, ,BN,0, ,, , , , ,OT, ,12/12/2004,12/12/2004,,12/12/2004,12/12/2004,,N,,,,N,12/12/2004 6:17:36.000000 PM,SAMPLE
SFCA001,0,2/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,2/1/2002,2/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,1/31/2002,,,1/31/2002,N,1/31/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA002,0,3/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,3/1/2002,3/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,2/28/2002,,,2/28/2002,N,2/28/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA003,0,4/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,4/1/2002,4/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,3/31/2002,,,3/31/2002,N,3/31/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA005,0,2/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,2/1/2002,2/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,1/31/2002,,,1/31/2002,N,1/31/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA006,0,3/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,3/1/2002,3/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,2/28/2002,,,2/28/2002,N,2/28/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA007,0,4/20/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,4/20/2002,4/20/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,4/19/2002,,,4/19/2002,N,4/19/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA008,0,6/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,6/1/2002,6/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,5/31/2002,,,5/31/2002,N,5/31/2002,,,N,5/5/2004 12:00:00.000000 AM, 
SFCA009,0,2/1/2002,0,EMP,10200,170000, , ,A,2,0,N,N,A,PRE,8/13/2002, ,KFPA01, ,2/1/2002,2/1/2002,,N,R,F,KF1, , , , , , , , , , , ,A,PRE, , , ,40,W,N, ,0000, ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,FRA01,FRA01,FRA01,FRA01,FRA01, ,USA,N,X,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N, ,0,N,OT,N,N, ,P, ,BN,0, ,, ,KF001, , ,OT, ,,,1/31/2002,,,1/31/2002,N,1/31/2002,,,N,5/5/2004 12:00:00.000000 AM, 
PN010,0,1/1/2016,0,EMP,92210,750010, , ,A,0,0,N,N,A,DTA,2/29/2016, ,PACNY,KUNY00,1/1/2016,4/1/1995,,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,01,1/1/2015,2,1/1/2015, , ,N,M,3416.666667,0,0,41000,3416.667,157.692,19.711538,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU4,Y, ,Y, ,Y, ,N,U,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7013,,000,NCY, , ,AM, ,4/1/1995,4/1/1995,,4/1/1995,4/1/1995,,N,,,,N,12/23/2016 12:24:47.000000 PM,SAMPLE
PN011,0,1/1/2016,0,EMP,92200,300010,PUN7018, ,A,0,0,N,N,A,POS,2/29/2016,UPD,PACNY,KUNY00,4/1/1995,4/1/1995,4/1/1995,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,02,1/1/2015,4,1/1/2015, , ,N,A,202000,0,0,202000,16833.333,776.923,97.115385,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU4,Y, ,Y, ,Y, ,Y,U,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7029,,000,NCY, ,SHARE,AM, ,4/1/1995,4/1/1995,,4/1/1995,4/1/1995,,N,,,,N,2/29/2016 10:15:06.000000 AM,SAMPLE
PN011,0,4/1/1995,0,EMP,92200,300010,PUN7018, ,A,0,0,N,N,A,HIR,5/9/2000, ,PACNY,KUNY00,4/1/1995,4/1/1995,4/1/1995,N,R,F,NCY,PNM, , , , , , , , , , ,A,HIR, ,S,KU01,40,W,N, ,SAL,5,4/1/1995,0,, , ,N,M,3333.333333,0,0,40000,3333.333,153.846,19.230769,0,0,0,USD,EGVBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , , ,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,Y,U,N,N,1,N,NA, ,N, ,P, ,BN,0,PUN7029,, ,24240, , ,OT, ,4/1/1995,4/1/1995,,4/1/1995,4/1/1995,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
PN012,0,1/1/2015,0,EMP,92210,400000,PUN7019, ,A,0,0,N,N,A,POS,6/3/2015, ,PACNY,KUNY00,1/1/2015,1/1/2015,3/1/1995,N,R,F,NCY,PNB, , , , , , , , , , ,A, , ,H,KU01,40,W,N, ,EXM,01,1/1/2015,3,1/1/2015, , ,N,A,50000,10000.000004,25,50000,4166.667,192.308,24.038462,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7013,,000,NCY, ,SHARE,OT, ,3/1/1995,3/1/1995,,3/1/1995,3/1/1995,,N,,,,N,6/3/2015 11:50:34.000000 PM,SAMPLE
PN013,0,1/1/2015,0,EMP,13000,420050,PUN7020, ,A,0,0,N,N,A,POS,6/3/2015, ,PACNY,KUNY00,1/1/2015,1/1/2015,3/1/1995,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,02,1/1/2015,3,1/1/2015, , ,N,A,144000,99999.999996,227.273,144000,12000,553.846,69.230769,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7029,,000,NCY, ,SHARE,OT, ,3/1/1995,3/1/1995,,3/1/1995,3/1/1995,,N,,,,N,6/3/2015 11:51:02.000000 PM,SAMPLE
PN014,0,1/1/2015,0,EMP,10000,420060,PUN7021, ,A,0,0,N,N,A,POS,6/3/2015, ,PACNY,KUNY00,3/1/1995,3/1/1995,3/1/1995,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,02,1/1/2015,3,1/1/2015, , ,N,A,150000,107000.000004,248.837,150000,12500,576.923,72.115385,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7029,,000,NCY, ,SHARE,OT, ,3/1/1995,3/1/1995,,3/1/1995,3/1/1995,,N,,,,N,6/3/2015 11:51:24.000000 PM,SAMPLE
PN015,0,1/1/2016,0,EMP,92210,430000,PUN7022, ,A,0,0,N,N,A,POS,2/29/2016, ,PACNY,KUNY00,1/1/2015,1/1/2015,3/1/1995,N,R,F,NCY,PNB, , , , , , , , , , ,A, , ,H,KU01,40,W,N, ,EXM,01,1/1/2015,3,1/1/2015, , ,N,M,3750,0,0,45000,3750,173.077,21.634615,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU2,Y, ,Y, ,Y, ,Y,U,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7014,,000,NCY, ,SHARE,AM, ,3/1/1995,3/1/1995,,3/1/1995,3/1/1995,,N,,,,N,2/29/2016 10:19:12.000000 AM,SAMPLE
PN015,0,3/1/1995,0,EMP,92210,430000,PUN7022, ,A,0,0,N,N,A,HIR,5/9/2000, ,PACNY,KUNY00,3/1/1995,3/1/1995,3/1/1995,N,R,F,NCY,PNB, , , , , , , , , , ,A,HIR, ,H,KU01,40,W,N, ,TLM,3,3/1/1995,0,, , ,N,M,3750,0,0,45000,3750,173.077,21.634615,0,0,0,USD,EGVBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , , ,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,Y,U,N,N,1,N,NA, ,N, ,P, ,BN,0,PUN7014,, ,24240, , ,OT, ,3/1/1995,3/1/1995,,3/1/1995,3/1/1995,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
PN017,0,1/1/2015,0,EMP,92300,450015,PUN7024, ,A,0,0,N,N,A,POS,6/3/2015, ,PACNY,KUNY00,2/1/1995,2/1/1995,2/1/1995,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,01,1/1/2015,3,1/1/2015, , ,N,A,80000,40000.000004,100,80000,6666.667,307.692,38.461538,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7014,,000,NCY, ,SHARE,OT, ,2/1/1995,2/1/1995,,2/1/1995,2/1/1995,,N,,,,N,6/3/2015 11:57:25.000000 PM,SAMPLE
PN017,0,1/1/2016,0,EMP,92300,450015,PUN7024, ,A,0,0,N,N,A,POS,2/29/2016, ,PACNY,KUNY00,2/1/1995,2/1/1995,2/1/1995,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,01,1/1/2015,3,1/1/2015, , ,N,A,80000,0,0,80000,6666.667,307.692,38.461538,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU4,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7014,,000,NCY, ,SHARE,AM, ,2/1/1995,2/1/1995,,2/1/1995,2/1/1995,,N,,,,N,2/29/2016 10:20:43.000000 AM,SAMPLE
PN019,0,1/1/2016,0,EMP,92220,470000,PUN7026, ,A,0,0,N,N,A,POS,2/29/2016, ,PACNY,KUNY00,2/1/1995,2/1/1995,2/1/1995,N,R,F,NCY,PNB, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,01,1/1/2015,3,1/1/2015, , ,N,M,3333.333333,0,0,40000,3333.333,153.846,19.230769,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU2,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7012,,000,NCY, ,SHARE,AM, ,2/1/1995,2/1/1995,,2/1/1995,2/1/1995,,N,,,,N,2/29/2016 10:22:26.000000 AM,SAMPLE
PN020,0,1/1/2016,0,EMP,92220,470000,PUN7027, ,A,0,0,N,N,A,POS,2/29/2016, ,PACNY,KUNY00,1/1/1995,1/1/1995,1/1/1995,N,R,F,NCY,PNB, , , , , , , , , , ,A, , ,H,KU01,40,W,N, ,EXM,01,1/1/2015,3,1/1/2015, , ,N,M,4166.666667,0,0,50000,4166.667,192.308,24.038462,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU2,Y, ,Y, ,Y, ,Y,C,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7012,,000,NCY, ,SHARE,AM, ,1/1/1995,1/1/1995,,1/1/1995,1/1/1995,,N,,,,N,2/29/2016 10:23:15.000000 AM,SAMPLE
PN021,0,1/1/2016,0,EMP,92210,670025, , ,A,0,0,N,N,A,DTA,2/29/2016, ,PACNY,KUNY00,1/1/1995,1/1/1995,,N,R,F,NCY,PNM, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,EXM,01,1/1/2015,2,1/1/2015, , ,N,M,3750,0,0,45000,3750,173.077,21.634615,0,0,0,USD,EGNBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0WPG KU4,Y, ,Y, ,Y, ,N,U,N,N,1,N,NA,N,N, ,P, ,BN,0,PUN7013,,000,NCY, , ,AM, ,1/1/1995,1/1/1995,,1/1/1995,1/1/1995,,N,,,,N,2/29/2016 10:24:16.000000 AM,SAMPLE
PN021,0,1/1/1995,0,EMP,92210,670025, , ,A,0,0,N,N,A,HIR,5/9/2000, ,PACNY,KUNY00,1/1/1995,1/1/1995,,N,R,F,NCY,PNM, , , , , , , , , , ,A,HIR, ,S,KU01,40,W,N, ,NEX,2,1/1/1995,1,1/1/1995, , ,N,M,3750,0,0,45000,3750,173.077,21.634615,0,0,0,USD,EGVBU,PCNSI,PCNSI,PCNSI,PCNSI, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , , ,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,U,N,N,1,N,NA, ,N, ,P, ,BN,0, ,, ,24240, , ,OT, ,1/1/1995,1/1/1995,,1/1/1995,1/1/1995,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
KC0053,0,1/1/2019,0,EMP,13100,600035, , ,A,0,0,N,N,A,HIR,3/19/2019, ,KCNF00,KCNF00,1/1/2019,1/1/2019,,N,R,F,GBI,KC2, , , , , , , , , , ,A,HIR, ,S,KC01,40,W,N, ,KU01,005,1/1/2019,0,, , ,N,B,3418.846154,0,0,88890,7407.5,341.885,42.735577,0,0,0,CAD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,CAN,N,A,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BA,0, ,, , , , ,OT, ,1/1/2019,1/1/2019,,1/1/2019,1/1/2019,,N,,,,N,3/19/2019 1:42:20.000000 PM,SAMPLE
KC0060,0,1/1/2019,0,EMP,13100,290085, , ,A,0,0,N,N,A,HIR,3/20/2019, ,KCSK00,KCSK00,1/1/2019,1/1/2019,,N,R,F,GBI,KC4, , , , , , , , , , ,A,HIR, ,H,KC01,40,W,N, ,KU01,002,1/1/2019,0,, , ,N,M,3120,0,0,37440,3120,144,18,0,0,0,CAD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,CAN,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BA,0, ,, , , , ,OT, ,1/1/2019,1/1/2019,,1/1/2019,1/1/2019,,N,,,,N,3/20/2019 8:01:34.000000 AM,SAMPLE
KA0037,0,1/1/2019,0,EMP,10000,160000, ,KA0009,A,0,0,N,N,A,HIR,12/1/2018, ,KAACT1, ,1/1/2019,1/1/2019,,N,R,F,KAB, , , , , , , , , , , ,A, , ,N,KANSW1,38,W,N, ,KATL,001,1/1/2019,1,1/1/2019, , ,N,M,3500,0,0,42000,3500,161.538,21.255061,0,0,0,AUD,AUS01,AUS01,AUS01,AUS01,AUS01, ,AUS,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, ,KAMONTHLY,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,, , , , ,AM, ,1/1/2019,1/1/2019,,1/1/2019,1/1/2019,,N,,,,N,12/1/2018 5:52:04.000000 AM,SAMPLE
